Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
BAJAJ AUTO LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
EICHER TRACTORS,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HERO MOTOCORP LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA CARS INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
INDIA KAWASAKI MOTORS PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
